343,8
344,8
345,8
346,8
347,8
348,8
349,8
350,8
351,8
352,8
353,8
354,8
355,8
356,8
357,8
358,8
359,8
360,8
361,8
362,8
363,8
364,8
365,8
366,8
367,8
368,7
369,7
370,8
371,8
372,8
373,8
374,8
375,8
376,8
377,8
378,8
379,8
380,7
381,8
382,8
383,8
384,8
385,8
386,8
387,8
388,8
389,8
390,8
391,8
392,8
393,8
394,8
395,8
396,8
397,8
398,8
399,8
400,8
401,8
402,8
403,7
404,8
405,8
406,8
407,8
408,8
409,8
410,8
411,8
412,8
413,8
414,8
415,8
416,8
417,8
418,8
419,8
420,8
421,8
422,8
423,8
424,8
425,8
426,6
427,8
428,8
429,8
430,8
431,7
432,8
433,8
434,9
435,8
436,8
437,8
438,8
439,8
440,8
441,8
442,5
443,8
444,8
445,8
446,8
447,8
448,8
449,8
450,8
451,8
452,8
453,8
454,4
455,8
456,5
457,8
458,8
459,8
460,8
461,8
462,8
463,8
464,8
465,8
466,8
467,5
468,8
469,8
470,8
471,8
472,8
473,8
474,8
475,8
476,8
477,8
478,4
479,8
480,8
481,8
482,8
483,8
484,8
485,8
486,8
487,8
488,8
489,8
490,4
491,8
492,8
493,8
494,8
495,8
496,8
497,8
498,8
499,8
500,1
501,1
502,1
503,1
504,1
505,1
506,4
507,1
508,1
509,1
510,1
511,3
512,1
513,1
514,1
515,1
516,4
517,7
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,3
536,1
537,1
538,4
539,4
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,1
559,1
560,1
561,4
562,1
563,1
564,1
565,7
566,1
567,1
568,1
569,1
570,1
571,1
572,4
573,1
574,1
575,1
576,1
577,1
578,1
579,1
580,1
581,1
582,1
583,1
584,1
585,1
586,1
587,4
588,1
589,1
590,1
591,1
592,1
593,1
594,1
595,9
596,1
597,1
598,1
599,1
600,1
601,1
602,1
603,1
604,1
605,1
606,1
607,1
608,1
609,1
610,4
611,1
612,1
613,1
614,1
615,1
616,1
617,1
618,1
619,1
620,1
621,1
622,1
623,1
624,3
625,1
626,1
627,1
628,7
629,1
630,1
631,1
632,1
633,1
634,1
635,1
636,1
637,1
638,1
639,1
640,1
641,1
642,1
643,1
644,1
645,1
646,1
647,1
648,1
649,1
650,1
651,7
652,1
653,1
654,1
655,1
656,1
657,1
658,1
659,1
660,1
661,1
662,1
663,1
664,1
665,1
666,1
667,1
668,1
669,1
670,1
671,1
672,1
673,1
674,1
675,1
676,4
677,1
678,1
679,1
680,1
681,1
682,1
683,1
684,1
685,1
686,8
687,1
688,1
689,1
690,1
691,1
692,1
693,1
694,1
695,1
696,1
697,1
698,1
699,1
700,1
701,1
702,1
703,1
704,1
705,1
706,1
707,1
708,1
709,1
710,1
711,1
712,4
713,1
714,1
715,1
716,1
717,1
718,1
719,1
720,1
721,1
722,1
723,1
724,1
725,1
726,1
727,1
728,1
729,1
730,1
731,1
732,4
733,1
734,1
735,1
736,1
737,1
738,1
739,1
740,1
741,1
742,1
743,1
744,1
745,4
746,1
747,1
748,1
749,1
750,1
751,1
752,1
753,1
754,1
755,1
756,1
757,1
758,1
759,1
760,1
761,1
762,1
763,4
764,4
765,1
766,1
767,1
768,1
769,1
770,9
771,1
772,1
773,1
774,1
775,1
776,1
777,1
778,1
779,4
780,1
781,1
782,1
783,1
784,1
785,1
786,1
787,1
788,1
789,1
790,1
791,1
792,1
793,1
794,1
795,1
796,1
797,1
798,1
799,1
800,1
801,1
802,1
803,1
804,4
805,1
806,1
807,1
808,1
809,1
810,1
811,1
812,1
813,1
814,4
815,1
816,1
817,1
818,1
819,1
820,1
821,1
822,1
823,1
824,1
825,1
826,1
827,1
828,1
829,1
830,1
831,1
832,1
833,1
834,1
835,1
836,1
837,1
838,1
839,1
840,1
841,1
842,1
843,1
844,1
845,1
846,1
847,1
848,1
849,1
850,1
851,1
852,1
853,1
854,7
855,1
856,1
857,1
858,1
859,1
860,1
861,1
862,1
863,1
864,1
865,1
866,4
867,1
868,1
869,1
870,1
871,1
872,1
873,1
874,1
875,4
876,1
877,1
878,1
879,4
880,1
881,1
882,1
883,1
884,1
885,1
886,1
887,1
888,1
889,1
890,7
891,1
892,1
893,1
894,1
895,1
896,1
897,1
898,4
899,1
900,1
901,1
902,1
903,1
904,1
905,1
906,1
907,1
908,1
909,7
910,1
911,1
912,4
913,1
914,1
915,1
916,1
917,1
918,1
919,1
920,1
921,1
922,1
923,1
924,1
925,1
926,1
927,1
928,1
929,1
930,1
931,1
932,1
933,1
934,1
935,1
936,1
937,1
938,1
939,1
940,1
941,1
942,1
943,1
944,1
945,1
946,1
947,1
948,1
949,1
950,1
951,1
952,1
953,1
954,1
955,1
956,1
957,1
958,1
959,1
960,1
961,1
962,1
963,1
964,3
965,1
966,1
967,1
968,1
969,1
970,1
971,1
972,1
973,1
974,1
975,1
976,1
977,1
978,1
979,7
980,1
981,1
982,1
983,1
984,1
985,1
986,1
987,1
988,1
989,1
990,1
991,1
992,1
993,1
994,1
995,1
996,1
997,1
998,1
999,1
1000,5
1001,5
1002,5
1003,5
1004,2
1005,5
1006,0
1007,5
1008,5
1009,5
1010,5
1011,2
1012,5
1013,0
1014,7
1015,5
1016,5
1017,5
1018,2
1019,5
1020,5
1021,9
1022,0
1023,5
1024,5
1025,5
1026,5
1027,5
1028,2
1029,2
1030,5
1031,5
1032,5
1033,5
1034,5
1035,5
1036,0
1037,5
1038,5
1039,5
1040,3
1041,5
1042,9
1043,0
1044,5
1045,5
1046,0
1047,0
1048,3
1049,0
1050,5
1051,5
1052,5
1053,5
1054,5
1055,5
1056,5
1057,2
1058,5
1059,5
1060,5
1061,5
1062,5
1063,8
1064,5
1065,5
1066,5
1067,5
1068,5
1069,5
1070,5
1071,5
1072,5
1073,5
1074,8
1075,5
1076,0
1077,5
1078,5
1079,5
1080,6
1081,6
1082,8
1083,2
1084,5
1085,5
1086,5
1087,8
1088,9
1089,5
1090,0
1091,5
1092,5
1093,0
1094,3
1095,3
1096,5
1097,3
1098,5
1099,5
1100,0
1101,0
1102,5
1103,0
1104,5
1105,5
1106,5
1107,8
1108,5
1109,5
1110,5
1111,0
1112,5
1113,5
1114,5
1115,0
1116,5
1117,5
1118,5
1119,5
1120,5
1121,5
1122,5
1123,5
1124,5
1125,5
1126,5
1127,0
1128,5
1129,5
1130,5
1131,5
1132,5
1133,5
1134,9
1135,3
1136,0
1137,5
1138,5
1139,5
1140,5
1141,5
1142,0
1143,5
1144,9
1145,3
1146,5
1147,3
1148,5
1149,0
1150,5
1151,5
1152,3
1153,5
1154,5
1155,5
1156,0
1157,9
1158,0
1159,5
1160,5
1161,5
1162,5
1163,8
1164,5
1165,5
1166,0
1167,0
1168,0
1169,0
1170,5
1171,0
1172,3
1173,5
1174,9
1175,0
1176,5
1177,5
1178,5
1179,5
1180,5
1181,0
1182,5
1183,5
1184,5
1185,5
1186,8
1187,5
1188,0
1189,5
1190,5
1191,5
1192,5
1193,5
1194,5
1195,5
1196,5
1197,5
1198,5
1199,3
1200,9
1201,5
1202,5
1203,0
1204,5
1205,0
1206,5
1207,5
1208,5
1209,5
1210,0
1211,5
1212,5
1213,5
1214,5
1215,5
1216,0
1217,5
1218,5
1219,5
1220,5
1221,5
1222,5
1223,5
1224,5
1225,5
1226,5
1227,5
1228,9
1229,0
1230,0
1231,5
1232,5
1233,0
1234,5
1235,0
1236,5
1237,5
1238,5
1239,5
1240,5
1241,5
1242,5
1243,5
1244,0
1245,5
1246,5
1247,0
1248,5
1249,5
1250,5
1251,5
1252,9
1253,5
1254,0
1255,0
1256,3
1257,5
1258,0
1259,5
1260,5
1261,5
1262,0
1263,5
1264,0
1265,5
1266,5
1267,5
1268,5
1269,5
1270,5
1271,0
1272,5
1273,5
1274,5
1275,0
1276,5
1277,5
1278,5
1279,5
1280,9
1281,5
1282,5
1283,3
1284,8
1285,5
1286,2
1287,5
1288,0
1289,0
1290,5
1291,3
1292,5
1293,5
1294,5
1295,5
1296,5
1297,5
1298,8
1299,0
1300,5
1301,5
1302,0
1303,5
1304,5
1305,5
1306,5
1307,5
1308,5
1309,5
1310,5
1311,2
1312,0
1313,5
1314,5
1315,5
1316,3
1317,5
1318,8
1319,5
1320,5
1321,5
1322,5
1323,8
1324,5
1325,8
1326,0
1327,5
1328,5
1329,5
1330,0
1331,5
1332,5
1333,0
1334,5
1335,5
1336,3
1337,5
1338,5
1339,0
1340,5
1341,3
1342,3
1343,0
1344,5
1345,5
1346,0
1347,0
1348,5
1349,5
1350,5
1351,2
1352,7
1353,5
1354,0
1355,8
1356,5
1357,5
1358,5
1359,5
1360,3
1361,5
1362,0
1363,9
1364,0
1365,5
1366,5
1367,5
1368,5
1369,5
1370,5
1371,5
1372,5
1373,5
1374,5
1375,5
1376,8
1377,5
1378,9
1379,5
1380,9
1381,5
1382,5
1383,0
1384,5
1385,5
1386,0
1387,5
1388,5
1389,8
1390,5
1391,5
1392,0
1393,5
1394,5
1395,3
1396,5
1397,5
1398,0
1399,0
1400,5
1401,5
1402,5
1403,5
1404,5
1405,5
1406,5
1407,0
1408,5
1409,5
1410,5
1411,5
1412,8
1413,5
1414,5
1415,9
1416,3
1417,5
1418,5
1419,5
1420,5
1421,5
1422,5
1423,5
1424,0
1425,5
1426,5
1427,5
1428,5
1429,5
1430,0
1431,5
1432,5
1433,5
1434,5
1435,0
1436,0
1437,8
1438,5
1439,5
1440,5
1441,5
1442,5
1443,5
1444,5
1445,5
1446,2
1447,5
1448,0
1449,0
1450,5
1451,5
1452,0
1453,5
1454,5
1455,0
1456,5
1457,5
1458,5
1459,5
1460,5
1461,5
1462,2
1463,5
1464,3
1465,2
1466,5
1467,5
1468,5
1469,7
1470,3
1471,0
1472,5
1473,0
1474,9
1475,5
1476,5
1477,0
1478,5
1479,5
1480,5
1481,5
1482,8
1483,5
1484,5
1485,5
1486,5
1487,3
1488,5
1489,5
1490,5
1491,0
1492,5
1493,3
1494,5
1495,5
1496,0
1497,8
1498,5
1499,5
1500,9
1501,9
1502,9
1503,9
1504,9
1505,9
1506,4
1507,9
1508,9
1509,9
1510,4
1511,9
1512,2
1513,9
1514,9
1515,9
1516,9
1517,9
1518,9
1519,2
1520,9
1521,9
1522,9
1523,9
1524,2
1525,9
1526,2
1527,9
1528,9
1529,9
1530,9
1531,9
1532,9
1533,9
1534,9
1535,9
1536,2
1537,9
1538,0
1539,9
1540,9
1541,0
1542,1
1543,9
1544,9
1545,9
1546,9
1547,9
1548,4
1549,2
1550,9
1551,9
1552,9
1553,9
1554,2
1555,9
1556,2
1557,2
1558,9
1559,9
1560,9
1561,9
1562,9
1563,9
1564,9
1565,9
1566,9
1567,9
1568,9
1569,8
1570,9
1571,3
1572,9
1573,9
1574,9
1575,9
1576,9
1577,9
1578,2
1579,9
1580,9
1581,2
1582,2
1583,9
1584,9
1585,5
1586,2
1587,9
1588,9
1589,5
1590,9
1591,9
1592,0
1593,2
1594,9
1595,9
1596,9
1597,9
1598,9
1599,9
1600,3
1601,3
1602,9
1603,3
1604,9
1605,0
1606,9
1607,0
1608,9
1609,9
1610,9
1611,9
1612,9
1613,9
1614,2
1615,9
1616,2
1617,9
1618,2
1619,9
1620,2
1621,9
1622,8
1623,9
1624,3
1625,9
1626,9
1627,2
1628,9
1629,9
1630,2
1631,9
1632,9
1633,9
1634,2
1635,9
1636,9
1637,9
1638,5
1639,9
1640,9
1641,9
1642,9
1643,2
1644,9
1645,3
1646,4
1647,9
1648,9
1649,9
1650,9
1651,9
1652,9
1653,9
1654,9
1655,9
1656,9
1657,9
1658,2
1659,9
1660,9
1661,3
1662,3
1663,9
1664,9
1665,9
1666,8
1667,9
1668,9
1669,9
1670,9
1671,9
1672,9
1673,3
1674,9
1675,9
1676,9
1677,9
1678,2
1679,9
1680,9
1681,2
1682,7
1683,2
1684,0
1685,9
1686,9
1687,9
1688,9
1689,9
1690,9
1691,9
1692,9
1693,9
1694,9
1695,9
1696,9
1697,9
1698,9
1699,5
1700,9
1701,6
1702,9
1703,9
1704,9
1705,9
1706,9
1707,9
1708,9
1709,0
1710,2
1711,2
1712,9
1713,2
1714,9
1715,5
1716,9
1717,9
1718,9
1719,9
1720,9
1721,9
1722,9
1723,9
1724,9
1725,2
1726,9
1727,9
1728,2
1729,9
1730,9
1731,2
1732,2
1733,9
1734,9
1735,9
1736,9
1737,9
1738,6
1739,7
1740,9
1741,0
1742,9
1743,9
1744,9
1745,2
1746,9
1747,9
1748,9
1749,9
1750,9
1751,9
1752,2
1753,9
1754,9
1755,9
1756,9
1757,9
1758,9
1759,2
1760,9
1761,0
1762,9
1763,9
1764,0
1765,0
1766,9
1767,9
1768,9
1769,9
1770,3
1771,6
1772,9
1773,9
1774,9
1775,9
1776,2
1777,2
1778,0
1779,9
1780,3
1781,2
1782,9
1783,2
1784,7
1785,9
1786,3
1787,2
1788,9
1789,2
1790,9
1791,9
1792,5
1793,9
1794,9
1795,5
1796,9
1797,5
1798,9
1799,9
1800,9
1801,9
1802,9
1803,9
1804,5
1805,9
1806,2
1807,9
1808,9
1809,2
1810,9
1811,9
1812,9
1813,9
1814,5
1815,9
1816,9
1817,9
1818,2
1819,2
1820,9
1821,9
1822,9
1823,9
1824,0
1825,6
1826,9
1827,9
1828,9
1829,0
1830,0
1831,5
1832,9
1833,3
1834,9
1835,0
1836,9
1837,2
1838,9
1839,9
1840,9
1841,9
1842,9
1843,8
1844,9
1845,9
1846,9
1847,9
1848,2
1849,9
1850,9
1851,9
1852,9
1853,2
1854,9
1855,2
1856,9
1857,9
1858,9
1859,3
1860,9
1861,2
1862,9
1863,9
1864,9
1865,9
1866,2
1867,9
1868,9
1869,9
1870,2
1871,9
1872,2
1873,9
1874,9
1875,9
1876,9
1877,5
1878,5
1879,9
1880,9
1881,2
1882,2
1883,9
1884,9
1885,3
1886,9
1887,9
1888,9
1889,9
1890,9
1891,9
1892,9
1893,9
1894,9
1895,3
1896,9
1897,9
1898,9
1899,9
1900,2
1901,9
1902,9
1903,9
1904,2
1905,9
1906,2
1907,9
1908,2
1909,9
1910,8
1911,9
1912,0
1913,9
1914,9
1915,9
1916,9
1917,9
1918,9
1919,9
1920,9
1921,9
1922,9
1923,9
1924,9
1925,9
1926,9
1927,9
1928,9
1929,2
1930,9
1931,2
1932,2
1933,9
1934,9
1935,9
1936,9
1937,9
1938,9
1939,9
1940,9
1941,3
1942,9
1943,9
1944,9
1945,9
1946,9
1947,9
1948,9
1949,9
1950,2
1951,9
1952,2
1953,9
1954,9
1955,9
1956,9
1957,9
1958,0
1959,2
1960,9
1961,9
1962,9
1963,9
1964,2
1965,9
1966,9
1967,2
1968,9
1969,9
1970,9
1971,9
1972,9
1973,9
1974,9
1975,9
1976,2
1977,9
1978,9
1979,2
1980,2
1981,9
1982,2
1983,9
1984,4
1985,2
1986,9
1987,7
1988,9
1989,3
1990,2
1991,9
1992,2
1993,9
1994,9
1995,9
1996,9
1997,9
1998,9
1999,9
2000,0
2001,6
2002,0
2003,6
2004,0
2005,0
2006,0
2007,0
2008,0
2009,0
2010,0
2011,6
2012,6
2013,2
2014,0
2015,0
2016,0
2017,0
2018,0
2019,0
2020,0
2021,0
2022,9
2023,0
2024,0
2025,0
2026,0
2027,0
2028,0
2029,3
2030,6
2031,6
2032,8
2033,9
2034,0
2035,0
2036,0
2037,0
2038,0
2039,0
2040,0
2041,0
2042,0
2043,3
2044,0
2045,0
2046,0
2047,0
2048,9
2049,0
2050,6
2051,3
2052,0
2053,0
2054,0
2055,0
2056,0
2057,0
2058,0
2059,0
2060,0
2061,0
2062,0
2063,3
2064,6
2065,0
2066,0
2067,0
2068,0
2069,0
2070,0
2071,0
2072,0
2073,0
2074,0
2075,6
2076,0
2077,0
2078,0
2079,0
2080,0
2081,0
2082,0
2083,0
2084,6
2085,0
2086,0
2087,0
2088,0
2089,0
2090,0
2091,0
2092,0
2093,0
2094,0
2095,0
2096,5
2097,0
2098,6
2099,0
2100,0
2101,0
2102,0
2103,0
2104,0
2105,0
2106,6
2107,6
2108,6
2109,0
2110,0
2111,0
2112,0
2113,9
2114,0
2115,0
2116,0
2117,0
2118,0
2119,8
2120,0
2121,9
2122,0
2123,0
2124,3
2125,0
2126,0
2127,0
2128,0
2129,0
2130,7
2131,0
2132,0
2133,8
2134,9
2135,0
2136,0
2137,0
2138,0
2139,0
2140,0
2141,0
2142,0
2143,0
2144,4
2145,0
2146,3
2147,0
2148,6
2149,0
2150,0
2151,0
2152,9
2153,0
2154,0
2155,0
2156,0
2157,0
2158,0
2159,0
2160,6
2161,6
2162,0
2163,0
2164,0
2165,0
2166,6
2167,0
2168,3
2169,6
2170,0
2171,0
2172,8
2173,0
2174,0
2175,0
2176,0
2177,9
2178,6
2179,3
2180,0
2181,3
2182,0
2183,0
2184,6
2185,0
2186,0
2187,0
2188,0
2189,0
2190,0
2191,0
2192,0
2193,0
2194,0
2195,3
2196,0
2197,6
2198,0
2199,0
2200,0
2201,0
2202,6
2203,0
2204,0
2205,0
2206,0
2207,0
2208,5
2209,0
2210,0
2211,0
2212,0
2213,0
2214,0
2215,8
2216,0
2217,0
2218,0
2219,0
2220,0
2221,0
2222,0
2223,0
2224,0
2225,0
2226,0
2227,0
2228,0
2229,9
2230,0
2231,0
2232,0
2233,0
2234,0
2235,0
2236,0
2237,3
2238,0
2239,0
2240,0
2241,0
2242,0
2243,0
2244,0
2245,0
2246,0
2247,0
2248,0
2249,0
2250,0
2251,0
2252,0
2253,8
2254,0
2255,0
2256,0
2257,0
2258,0
2259,9
2260,0
2261,0
2262,0
2263,0
2264,0
2265,0
2266,0
2267,0
2268,6
2269,0
2270,0
2271,0
2272,0
2273,0
2274,8
2275,0
2276,3
2277,0
2278,0
2279,8
2280,6
2281,0
2282,0
2283,0
2284,0
2285,0
2286,0
2287,0
2288,0
2289,9
2290,0
2291,0
2292,0
2293,0
2294,0
2295,0
2296,0
2297,0
2298,0
2299,6
2300,0
2301,0
2302,0
2303,0
2304,3
2305,0
2306,6
2307,6
2308,0
2309,0
2310,0
2311,0
2312,0
2313,0
2314,2
2315,0
2316,3
2317,0
2318,0
2319,0
2320,6
2321,0
2322,0
2323,8
2324,6
2325,0
2326,3
2327,0
2328,2
2329,0
2330,6
2331,2
2332,0
2333,3
2334,0
2335,0
2336,2
2337,0
2338,9
2339,0
2340,0
2341,0
2342,0
2343,0
2344,0
2345,0
2346,0
2347,2
2348,0
2349,0
2350,0
2351,9
2352,0
2353,0
2354,0
2355,0
2356,0
2357,0
2358,0
2359,0
2360,0
2361,6
2362,0
2363,0
2364,0
2365,0
2366,0
2367,0
2368,0
2369,0
2370,0
2371,0
2372,0
2373,0
2374,0
2375,0
2376,0
2377,0
2378,0
2379,0
2380,0
2381,0
2382,0
2383,6
2384,0
2385,0
2386,0
2387,0
2388,0
2389,0
2390,9
2391,0
2392,0
2393,5
2394,0
2395,6
2396,0
2397,0
2398,0
2399,0
2400,0
2401,0
2402,0
2403,0
2404,0
2405,0
2406,0
2407,0
2408,8
2409,0
2410,6
2411,6
2412,0
2413,0
2414,0
2415,0
2416,0
2417,0
2418,0
2419,0
2420,0
2421,9
2422,0
2423,0
2424,0
2425,0
2426,0
2427,0
2428,6
2429,0
2430,0
2431,0
2432,0
2433,0
2434,0
2435,9
2436,5
2437,0
2438,0
2439,6
2440,0
2441,8
2442,0
2443,0
2444,0
2445,0
2446,0
2447,0
2448,0
2449,0
2450,0
2451,0
2452,0
2453,0
2454,0
2455,6
2456,0
2457,0
2458,0
2459,0
2460,0
2461,0
2462,0
2463,0
2464,0
2465,6
2466,0
2467,2
2468,0
2469,0
2470,0
2471,6
2472,0
2473,0
2474,0
2475,6
2476,0
2477,0
2478,0
2479,0
2480,0
2481,0
2482,0
2483,0
2484,0
2485,0
2486,6
2487,0
2488,0
2489,0
2490,0
2491,3
2492,6
2493,0
2494,9
2495,0
2496,0
2497,0
2498,0
2499,9
2500,9
2501,2
2502,6
2503,2
2504,6
2505,2
2506,0
2507,0
2508,2
2509,2
2510,5
2511,2
2512,2
2513,2
2514,2
2515,6
2516,2
2517,2
2518,9
2519,2
2520,2
2521,9
2522,2
2523,2
2524,2
2525,2
2526,6
2527,2
2528,2
2529,9
2530,2
2531,2
2532,2
2533,2
2534,2
2535,2
2536,2
2537,2
2538,9
2539,2
2540,2
2541,2
2542,2
2543,9
2544,3
2545,2
2546,2
2547,9
2548,2
2549,2
2550,9
2551,2
2552,5
2553,2
2554,2
2555,2
2556,9
2557,2
2558,2
2559,2
2560,2
2561,6
2562,3
2563,9
2564,2
2565,2
2566,2
2567,9
2568,2
2569,9
2570,2
2571,2
2572,2
2573,2
2574,2
2575,2
2576,2
2577,2
2578,2
2579,9
2580,2
2581,0
2582,0
2583,2
2584,2
2585,2
2586,2
2587,9
2588,2
2589,2
2590,2
2591,2
2592,2
2593,2
2594,2
2595,2
2596,2
2597,2
2598,2
2599,2
2600,2
2601,2
2602,2
2603,2
2604,2
2605,2
2606,9
2607,2
2608,9
2609,2
2610,2
2611,9
2612,2
2613,2
2614,2
2615,2
2616,2
2617,9
2618,9
2619,9
2620,2
2621,2
2622,9
2623,2
2624,2
2625,2
2626,9
2627,6
2628,2
2629,2
2630,2
2631,2
2632,2
2633,2
2634,9
2635,2
2636,2
2637,9
2638,2
2639,2
2640,2
2641,2
2642,9
2643,2
2644,2
2645,2
2646,2
2647,9
2648,9
2649,2
2650,2
2651,9
2652,2
2653,2
2654,2
2655,2
2656,2
2657,2
2658,9
2659,2
2660,9
2661,9
2662,2
2663,2
2664,2
2665,2
2666,2
2667,2
2668,2
2669,2
2670,2
2671,2
2672,6
2673,2
2674,2
2675,2
2676,2
2677,2
2678,0
2679,3
2680,2
2681,2
2682,2
2683,6
2684,9
2685,2
2686,2
2687,2
2688,9
2689,2
2690,2
2691,2
2692,2
2693,2
2694,2
2695,2
2696,2
2697,9
2698,9
2699,2
2700,2
2701,2
2702,9
2703,6
2704,2
2705,2
2706,2
2707,2
2708,9
2709,2
2710,2
2711,2
2712,2
2713,2
2714,2
2715,9
2716,2
2717,2
2718,2
2719,2
2720,3
2721,2
2722,2
2723,9
2724,2
2725,5
2726,2
2727,2
2728,2
2729,2
2730,0
2731,2
2732,2
2733,6
2734,2
2735,9
2736,3
2737,2
2738,2
2739,2
2740,2
2741,2
2742,2
2743,2
2744,9
2745,2
2746,9
2747,2
2748,2
2749,9
2750,2
2751,2
2752,2
2753,2
2754,2
2755,0
2756,2
2757,2
2758,2
2759,2
2760,2
2761,2
2762,2
2763,3
2764,9
2765,2
2766,9
2767,2
2768,9
2769,2
2770,2
2771,2
2772,2
2773,2
2774,0
2775,2
2776,2
2777,2
2778,2
2779,2
2780,2
2781,2
2782,9
2783,2
2784,2
2785,9
2786,2
2787,6
2788,9
2789,2
2790,2
2791,9
2792,2
2793,2
2794,3
2795,2
2796,2
2797,0
2798,2
2799,9
2800,2
2801,8
2802,2
2803,2
2804,0
2805,2
2806,9
2807,2
2808,2
2809,2
2810,2
2811,2
2812,2
2813,9
2814,2
2815,2
2816,9
2817,9
2818,2
2819,2
2820,2
2821,2
2822,2
2823,2
2824,2
2825,2
2826,9
2827,2
2828,2
2829,2
2830,2
2831,2
2832,2
2833,2
2834,9
2835,2
2836,2
2837,2
2838,2
2839,2
2840,2
2841,6
2842,0
2843,2
2844,2
2845,9
2846,2
2847,2
2848,2
2849,2
2850,2
2851,2
2852,2
2853,2
2854,2
2855,2
2856,2
2857,2
2858,2
2859,2
2860,2
2861,2
2862,2
2863,2
2864,2
2865,2
2866,9
2867,2
2868,2
2869,2
2870,2
2871,2
2872,2
2873,2
2874,3
2875,2
2876,2
2877,2
2878,2
2879,2
2880,9
2881,2
2882,2
2883,2
2884,2
2885,2
2886,2
2887,2
2888,2
2889,9
2890,5
2891,2
2892,2
2893,2
2894,2
2895,2
2896,2
2897,2
2898,2
2899,2
2900,2
2901,2
2902,2
2903,2
2904,2
2905,9
2906,2
2907,2
2908,9
2909,2
2910,2
2911,2
2912,2
2913,3
2914,2
2915,2
2916,2
2917,2
2918,2
2919,2
2920,2
2921,0
2922,9
2923,2
2924,2
2925,2
2926,2
2927,2
2928,2
2929,9
2930,9
2931,2
2932,2
2933,2
2934,2
2935,2
2936,2
2937,2
2938,2
2939,2
2940,9
2941,2
2942,9
2943,2
2944,9
2945,2
2946,2
2947,2
2948,6
2949,2
2950,2
2951,2
2952,2
2953,2
2954,2
2955,2
2956,2
2957,2
2958,2
2959,2
2960,3
2961,2
2962,2
2963,9
2964,2
2965,2
2966,2
2967,9
2968,2
2969,9
2970,6
2971,2
2972,9
2973,6
2974,2
2975,2
2976,2
2977,2
2978,2
2979,2
2980,2
2981,2
2982,2
2983,2
2984,2
2985,2
2986,2
2987,2
2988,2
2989,9
2990,9
2991,0
2992,9
2993,9
2994,2
2995,2
2996,2
2997,9
2998,2
2999,2
